Ticker,Company,Sector,Industry,MarketCap,ROE,InsiderOwn,EarningsDate,Volume,Price,RS,Date,ATH,52W High,U/D,^IXIC Total,Total,Prev Total,No1,No4,No5,No6,SMA10,EMA8,EMA21,SMA50,SMA200,EMA8 Gap,SMA200 Gap,Volume SMA50,BuyFlg1,BuyFlg2,BuyFlg4,BuyingFlg
MMC,"Marsh & McLennan Cos., Inc.",Financial,Insurance Brokers,103.64B,0.09%,33.55%,Apr 18/b,"1,640,160",209.99,56.65,2024-06-07,211.53,211.53,1.288,7,6,6.0,1,1,1,0,206.7180008,206.97016965804136,204.9396326002169,203.664541,196.89445243000003,1.46,6.65,1594882.0,0,1,0,0.0
KLAC,KLA Corp.,Technology,Semiconductor Equipment & Materials,103.53B,0.13%,90.35%,Apr 25/a,"714,556",768.97,88.2,2024-06-07,791.96,791.96,1.018,7,7,7.0,1,1,1,1,770.5130005999999,759.3589444752854,730.4683943211724,713.92768318,597.32551177,1.27,28.74,830854.0,1,1,1,0.0
ADP,Automatic Data Processing Inc.,Industrials,Staffing & Employment Services,103.27B,0.13%,88.92%,May 01/b,"1,650,051",252.32,55.38,2024-06-07,274.92,256.84,1.268,7,6,5.0,1,1,1,0,245.3880004,246.89140449282672,246.24743851888252,245.9214004,240.06508767,2.2,5.1,1389830.0,1,1,0,0.0
PLD,Prologis Inc,Real Estate,REIT - Industrial,102.90B,1.24%,6.00%,Apr 17/b,"4,155,228",110.20,21.35,2024-06-07,174.54,137.52,1.101,7,2,2.0,0,0,0,0,107.7929994,108.49915580930998,110.9183062561212,111.06459974,117.98317269,1.57,-6.6,4371848.0,1,1,0,0.0
DE,Deere & Co.,Industrials,Farm & Heavy Construction Machinery,101.57B,7.26%,42.01%,May 16/b,"1,050,868",368.58,37.47,2024-06-07,450.0,450.0,0.903,7,2,2.0,0,1,0,0,370.0649963,378.01439085125895,386.3973972143571,394.58359798,384.27995115,-2.5,-4.09,1403602.0,1,0,0,0.0
PANW,Palo Alto Networks Inc,Technology,Software - Infrastructure,97.76B,1.25%,85.88%,May 20/a,"2,603,416",301.90,67.55,2024-06-07,380.84,380.84,1.293,7,6,5.0,1,0,1,1,300.24100050000004,300.8586862023397,298.98143360221866,292.77800112,284.33989912,0.35,6.18,3812896.0,1,1,0,0.0
CI,Cigna Group,Healthcare,Healthcare Plans,96.04B,1.87%,8.45%,May 02/b,"1,131,839",338.10,70.74,2024-06-07,365.71,365.71,0.647,7,6,6.0,1,1,0,1,335.4835632,337.7937008837188,340.8857118537654,346.22566836,313.234848925,0.09,7.94,1595910.0,1,0,0,0.0
ABNB,Airbnb Inc,Consumer Cyclical,Travel Services,93.11B,33.99%,74.91%,May 08/a,"2,578,503",146.66,45.5,2024-06-07,219.94,170.1,0.716,7,5,6.0,0,1,0,1,146.13099989999998,147.11439822688484,150.87696288000922,154.15760046,142.97142499,-0.31,2.58,3846390.0,0,0,0,0.0
ANET,Arista Networks Inc,Technology,Computer Hardware,93.00B,18.25%,34.70%,May 07/a,"1,469,054",296.79,88.65,2024-06-07,329.04,329.04,0.727,7,7,7.0,1,1,1,1,300.4149996,300.0310167482666,293.1160883194243,287.95100160000004,244.243250655,-1.08,21.51,2503082.0,1,0,1,0.0
DELL,Dell Technologies Inc,Technology,Computer Hardware,92.77B,62.62%,-,May 30/a,"18,626,928",129.97,95.78,2024-06-07,179.7,179.7,0.893,7,5,6.0,1,1,0,1,148.4330004,142.407960845899,134.81445666901774,132.1654374,91.655613075,-8.73,41.8,11805446.0,1,0,0,0.0
SBUX,Starbucks Corp.,Consumer Cyclical,Restaurants,92.24B,2.07%,-,Apr 30/a,"10,495,208",81.43,20.14,2024-06-07,126.32,107.66,1.159,7,1,1.0,0,0,0,0,80.1140014,79.79681374886452,81.1587378573488,81.67264874,90.85176752,2.05,-10.37,12354342.0,0,1,0,0.0
MDLZ,Mondelez International Inc.,Consumer Defensive,Confectioners,90.96B,0.35%,15.13%,Apr 30/a,"3,976,468",67.81,33.2,2024-06-07,78.59,77.2,0.99,7,2,2.0,0,0,0,0,67.8639998,68.68985582904565,69.41637327396562,69.19260032,69.80482748,-1.28,-2.86,7624466.0,1,0,0,0.0
AMT,American Tower Corp.,Real Estate,REIT - Specialty,90.72B,0.23%,43.68%,Apr 30/b,"2,127,323",194.26,40.53,2024-06-07,303.72,219.1,1.122,7,5,5.0,1,0,1,0,193.212001,192.33117701654808,188.80212512899283,184.72919612,187.00499281,1.0,3.88,2585936.0,1,1,0,0.0
APO,Apollo Global Management Inc,Financial,Asset Management,88.92B,48.94%,47.40%,May 02/b,"2,785,936",112.36,,,,,,,,,,,,,,,,,,,,,,,,
FI,"Fiserv, Inc.",Technology,Information Technology Services,88.60B,0.77%,11.01%,Apr 23/b,"1,823,077",151.42,67.81,2024-06-07,159.99,159.99,1.013,7,6,6.0,1,1,0,1,149.19700010000005,150.3371076757086,150.95400164964855,152.15260002000002,136.495650075,0.72,10.93,2337424.0,0,1,0,0.0
HCA,HCA Healthcare Inc,Healthcare,Medical Care Facilities,88.38B,27.53%,-,Apr 26/b,"908,281",337.44,73.48,2024-06-07,340.0,340.0,0.766,7,7,7.0,1,1,1,1,331.32100520000006,328.7127558711228,322.77523428732115,321.32400142,284.791424235,2.65,18.49,1059920.0,0,0,1,0.0
SNPS,"Synopsys, Inc.",Technology,Software - Infrastructure,87.56B,0.53%,22.08%,May 22/a,"415,640",571.45,64.68,2024-06-07,629.38,629.38,1.228,7,7,7.0,1,1,1,1,573.7429992,569.6707977900095,562.765213757198,556.7739995799999,526.63520182,0.31,8.51,888260.0,1,1,1,0.0
KKR,KKR & Co. Inc,Financial,Asset Management,86.96B,24.42%,19.83%,May 01/b,"4,759,693",97.99,87.05,2024-06-07,108.0,108.0,0.935,7,6,6.0,1,1,0,1,102.7099991,102.10747856715872,100.55023326425422,99.7785033,82.00904651,-4.03,19.49,3621292.0,1,0,0,0.0
SO,Southern Company,Utilities,Utilities - Regulated Electric,85.22B,0.20%,13.59%,May 02/b,"3,864,994",77.94,66.28,2024-06-07,80.84,80.84,1.542,7,6,6.0,1,1,1,0,78.7819999,78.35702897110002,75.90651542596885,74.50544814000001,69.068029435,-0.53,12.85,4935666.0,1,1,0,0.0
SCCO,Southern Copper Corporation,Basic Materials,Copper,85.07B,88.99%,29.97%,Apr 25/b,"1,474,796",108.90,89.98,2024-06-07,129.79,129.79,0.876,7,6,6.0,1,1,0,1,115.5769996,116.01042610937122,113.9834977276507,115.60839978,88.13235633000001,-6.13,23.56,1389802.0,1,0,0,0.0
CRWD,Crowdstrike Holdings Inc,Technology,Software - Infrastructure,84.97B,7.23%,6.36%,Jun 04/a,"4,364,936",349.12,93.81,2024-06-07,365.0,365.0,1.062,7,7,7.0,1,1,1,1,332.345999,331.7552696976585,324.10870055437573,318.01319946,259.0736991,5.23,34.76,3005320.0,1,1,1,0.0
BMY,Bristol-Myers Squibb Co.,Healthcare,Drug Manufacturers - General,84.08B,0.07%,-25.45%,Apr 25/b,"13,208,013",41.48,9.94,2024-06-07,81.44,66.46,0.492,7,0,0.0,0,0,0,0,41.044000700000005,42.02011246575064,44.30941629133858,45.70741374,50.503012335,-1.29,-17.87,13837906.0,1,0,0,0.0
GD,General Dynamics Corp.,Industrials,Aerospace & Defense,82.07B,0.63%,16.71%,Apr 24/b,"683,551",299.14,80.23,2024-06-07,302.42,302.42,1.391,7,7,7.0,1,1,1,1,297.8730011,296.993717526508,292.2321757739344,291.92798036,258.214126895,0.72,15.85,1047914.0,1,1,1,0.0
ZTS,Zoetis Inc,Healthcare,Drug Manufacturers - Specialty & Generic,80.73B,0.08%,50.06%,May 02/b,"1,819,439",176.92,39.19,2024-06-07,249.27,201.92,1.012,7,3,3.0,0,0,1,0,172.49400169999998,171.97044623784774,169.59938505110014,164.6227408,177.24285523500004,2.88,-0.18,3335072.0,0,1,0,0.0
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,80.61B,0.09%,2.51%,Apr 25/a,"5,561,610",64.70,19.12,2024-06-07,123.37,87.87,0.905,7,0,0.0,0,0,0,0,64.1489998,64.98118905880852,66.62361014898832,66.81500018,73.69559890000001,-0.43,-12.21,6857182.0,1,0,0,0.0
WM,"Waste Management, Inc.",Industrials,Waste Management,80.44B,0.21%,35.73%,Apr 24/a,"2,838,212",200.55,65.13,2024-06-07,214.54,214.54,0.653,7,6,6.0,1,1,0,1,204.1446518,205.1249540211764,206.08139736038444,207.33036412,183.60382181,-2.23,9.23,1837118.0,1,0,0,0.0
MO,Altria Group Inc.,Consumer Defensive,Tobacco,80.21B,0.14%,-,Apr 25/b,"6,423,589",46.70,66.15,2024-06-07,90.5,47.19,1.378,7,6,6.0,1,1,1,0,46.1250002,45.933380504847634,44.67675210397121,43.977800120000005,41.18707328000001,1.67,13.39,10577226.0,1,1,0,0.0
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,80.12B,0.99%,32.17%,Apr 22/a,"928,807",294.42,63.03,2024-06-07,327.36,327.36,0.617,7,7,7.0,1,1,1,1,291.6610015,290.98588475527055,291.52417894955585,292.09379944,274.7700496,1.18,7.15,1529368.0,1,0,1,0.0
DUK,Duke Energy Corp.,Utilities,Utilities - Regulated Electric,79.20B,0.16%,8.89%,May 07/b,"1,742,842",102.62,63.41,2024-06-07,116.33,104.87,1.474,7,6,6.0,1,1,1,0,102.5330002,102.36874614820849,100.1956451347452,99.04171824,92.56420382,0.25,10.86,2785520.0,1,1,0,0.0
APH,Amphenol Corp.,Technology,Electronic Components,78.46B,0.55%,25.49%,Apr 24/b,"2,291,669",130.64,89.6,2024-06-07,138.59,138.59,0.85,7,7,7.0,1,1,1,1,132.5340011,131.17599486008993,125.86106223349584,123.17540042,101.367420305,-0.41,28.88,3648516.0,1,0,1,0.0
CVS,CVS Health Corp,Healthcare,Healthcare Plans,77.56B,0.18%,10.07%,May 01/b,"12,171,800",61.78,20.07,2024-06-07,113.65,83.25,0.914,7,1,1.0,0,0,0,0,58.2369995,58.86706015421592,61.60320855233399,63.27996872000001,69.453375795,4.95,-11.05,13257144.0,0,0,0,0.0
CL,Colgate-Palmolive Co.,Consumer Defensive,Household & Personal Products,77.03B,0.10%,2331.25%,Apr 26/b,"2,470,517",93.89,73.86,2024-06-07,95.59,95.59,0.97,7,7,7.0,1,1,1,1,92.823001,93.20016248826528,91.71288995973578,90.90579208,80.99180182,0.74,15.93,4243736.0,1,0,1,0.0
ICE,Intercontinental Exchange Inc,Financial,Financial Data & Stock Exchanges,76.74B,0.84%,10.04%,May 02/b,"2,256,946",133.79,62.07,2024-06-07,140.43,140.43,0.996,7,5,6.0,1,1,0,0,134.1509964,134.4700494894491,134.1010955838095,133.8277986,123.97182524,-0.51,7.92,2171372.0,1,0,0,0.0
MCK,Mckesson Corporation,Healthcare,Medical Distribution,76.29B,0.10%,-,May 07/a,"529,779",586.90,84.06,2024-06-07,591.8,591.8,1.193,7,7,7.0,1,1,1,1,569.5882872,566.3204669176944,551.2713405277484,544.7651672,488.19250734,3.63,20.22,687280.0,1,1,1,0.0
SHW,Sherwin-Williams Co.,Basic Materials,Specialty Chemicals,74.02B,8.10%,72.46%,Apr 23/b,"2,996,730",291.95,41.87,2024-06-07,354.15,348.37,0.994,7,5,5.0,0,1,0,1,302.1959992,304.7669168779892,310.02724169431644,312.6986804,292.981947705,-4.21,-0.35,1698690.0,1,0,0,0.0
MCO,Moody's Corp.,Financial,Financial Data & Stock Exchanges,73.72B,0.21%,52.06%,May 02/b,"631,457",403.70,63.54,2024-06-07,417.75,417.75,1.398,7,7,7.0,1,1,1,1,403.7549987,403.2838005653785,396.7053098909084,392.0862457,366.933158555,0.1,10.02,730908.0,1,1,1,0.0
CME,CME Group Inc,Financial,Financial Data & Stock Exchanges,71.78B,0.33%,11.74%,Apr 24/b,"1,797,922",199.36,39.7,2024-06-07,256.94,223.8,0.979,7,4,4.0,0,1,0,0,203.3531356,204.5419261171249,207.3361738908025,208.48930294,205.512674395,-2.53,-2.99,1829610.0,1,0,0,0.0
ITW,"Illinois Tool Works, Inc.",Industrials,Specialty Industrial Machinery,71.74B,0.34%,100.07%,Apr 30/b,"659,603",240.42,36.9,2024-06-07,271.15,271.15,0.842,7,3,3.0,0,0,0,0,239.6369995,242.59833502546635,247.06302482184603,249.61239962,246.247328125,-0.9,-2.37,1065768.0,0,0,0,0.0
EQIX,Equinix Inc,Real Estate,REIT - Specialty,71.50B,0.31%,7.74%,May 08/a,"375,801",753.39,28.93,2024-06-07,914.93,914.93,0.931,7,3,4.0,0,0,0,0,760.9430054000001,762.0741570228804,766.4277203323073,757.18439086,779.3876614449999,-1.14,-3.34,676016.0,1,0,0,0.0
FCX,Freeport-McMoRan Inc,Basic Materials,Copper,70.78B,0.78%,9.94%,Apr 23/b,"15,259,946",49.27,83.36,2024-06-07,63.62,55.24,1.166,7,6,7.0,1,1,0,1,51.5720005,51.4489613279535,50.317346812384926,50.705795560000006,41.48443079,-4.24,18.77,16360564.0,1,1,0,0.0
PYPL,PayPal Holdings Inc,Financial,Credit Services,70.40B,0.34%,21.40%,Apr 30/b,"11,681,690",67.30,61.37,2024-06-07,310.16,76.54,1.423,7,6,6.0,1,1,1,1,63.4999996,64.07643879982649,63.93217476026648,64.47099938000001,60.83027477,5.03,10.64,11225096.0,1,1,1,0.0
BDX,Becton Dickinson & Co.,Healthcare,Medical Instruments & Supplies,69.54B,0.14%,5.37%,May 02/b,"1,289,737",240.63,38.24,2024-06-07,287.32,287.32,1.055,7,2,2.0,0,0,1,0,233.3850005,235.1232679890225,235.50207122936143,236.13020018000003,243.682785865,2.34,-1.25,1458946.0,0,1,0,0.0
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,69.07B,0.25%,27.22%,May 02/a,"2,494,265",120.19,,,,,,,,,,,,,,,,,,,,,,,,
ECL,"Ecolab, Inc.",Basic Materials,Specialty Chemicals,68.31B,11.06%,19.95%,Apr 30/b,"1,071,616",239.19,,,,,,,,,,,,,,,,,,,,,,,,
TGT,Target Corp,Consumer Defensive,Discount Stores,67.55B,0.26%,32.46%,May 22/b,"3,073,282",146.00,,,,,,,,,,,,,,,,,,,,,,,,
PH,Parker-Hannifin Corp.,Industrials,Specialty Industrial Machinery,66.34B,0.58%,25.90%,May 02/b,"702,079",516.14,,,,,,,,,,,,,,,,,,,,,,,,
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,66.01B,16.14%,1446.77%,May 01/b,"2,717,528",231.10,56.46,2024-06-07,260.57,260.57,0.569,7,5,6.0,0,1,0,1,231.4110016,233.02572790519775,236.6303514471672,239.51335942,222.53147812,-0.83,3.85,1382992.0,1,0,0,0.0
NOC,Northrop Grumman Corp.,Industrials,Aerospace & Defense,65.12B,0.28%,14.70%,Apr 25/a,"716,028",440.04,36.96,2024-06-07,556.27,496.89,0.874,7,4,4.0,0,1,0,0,449.0519991,454.1201920638422,460.0701434201972,462.8766144,456.43361223,-3.1,-3.59,1016932.0,1,0,0,0.0
CSX,CSX Corp.,Industrials,Railroads,64.02B,0.15%,29.06%,Apr 17/a,"8,939,449",32.75,35.18,2024-06-07,40.12,40.12,0.65,7,3,3.0,0,0,0,0,33.1807845,33.30637272353902,33.97325101690642,34.20724304,33.469531495,-1.67,-2.15,12324930.0,1,0,0,0.0
SLB,Schlumberger Ltd.,Energy,Oil & Gas Equipment & Services,63.68B,0.21%,22.35%,Apr 19/b,"15,017,654",44.55,20.58,2024-06-07,118.76,62.12,0.881,7,0,0.0,0,0,0,0,44.6769473,45.480343151638,47.44639204223032,48.89741728,51.96619648,-2.05,-14.27,10607354.0,1,0,0,0.0
CEG,Constellation Energy Corporation,Utilities,Utilities - Renewable,62.42B,0.21%,21.99%,May 09/b,"3,949,517",198.00,94.13,2024-06-07,236.3,236.3,1.066,7,6,7.0,1,1,0,1,214.5475006,210.89193092733015,202.17305318012583,200.22121734,143.48521480000002,-6.11,37.99,2913930.0,0,1,0,0.0
APD,Air Products & Chemicals Inc.,Basic Materials,Specialty Chemicals,62.14B,0.72%,17.00%,Apr 30/b,"2,212,414",279.53,52.38,2024-06-07,328.56,307.71,1.378,7,4,3.0,1,0,1,1,267.749997,264.6445730782573,254.7344385654712,247.99539984,259.274908225,5.62,7.81,1527432.0,1,1,0,0.0
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,62.07B,0.05%,1.84%,Apr 29/a,"1,967,192",103.81,77.18,2024-06-07,105.69,105.69,1.774,7,7,7.0,1,1,1,1,103.0180002,102.02092952255389,98.41438937542756,96.12246466,88.737324575,1.75,16.99,2360574.0,1,1,1,0.0
PNC,PNC Financial Services Group Inc,Financial,Banks - Regional,62.03B,0.41%,10.37%,Apr 16/b,"698,579",155.88,,,,,,,,,,,,,,,,,,,,,,,,
MSI,Motorola Solutions Inc,Technology,Communication Equipment,61.89B,0.42%,368.48%,May 02/a,"396,863",371.06,,,,,,,,,,,,,,,,,,,,,,,,
EMR,Emerson Electric Co.,Industrials,Specialty Industrial Machinery,61.78B,0.39%,11.98%,May 08/b,"3,167,987",107.98,,,,,,,,,,,,,,,,,,,,,,,,
MPC,Marathon Petroleum Corp,Energy,Oil & Gas Refining & Marketing,61.69B,0.22%,31.69%,Apr 30/b,"1,876,537",175.10,,,,,,,,,,,,,,,,,,,,,,,,
EPD,Enterprise Products Partners L P,Energy,Oil & Gas Midstream,61.56B,33.14%,20.42%,Apr 30/b,"2,993,866",28.35,,,,,,,,,,,,,,,,,,,,,,,,
FDX,Fedex Corp,Industrials,Integrated Freight & Logistics,60.96B,8.82%,17.18%,Jun 25/a,"1,255,620",247.73,,,,,,,,,,,,,,,,,,,,,,,,
USB,U.S. Bancorp.,Financial,Banks - Regional,60.89B,0.22%,9.25%,Apr 17/b,"6,759,761",39.02,,,,,,,,,,,,,,,,,,,,,,,,
COIN,Coinbase Global Inc,Financial,Financial Data & Stock Exchanges,59.96B,23.47%,19.63%,May 09/a,"9,089,294",244.16,,,,,,,,,,,,,,,,,,,,,,,,
ROP,Roper Technologies Inc,Technology,Software - Application,59.31B,0.41%,8.59%,Apr 26/b,"393,905",554.03,,,,,,,,,,,,,,,,,,,,,,,,
RSG,"Republic Services, Inc.",Industrials,Waste Management,58.88B,35.00%,17.37%,Apr 30/a,"866,344",186.95,70.17,2024-06-07,196.76,196.76,1.261,7,6,6.0,1,1,0,1,185.3940017,186.37527882641504,186.55376136401225,188.02510042000003,168.19478028,0.31,11.15,1229366.0,1,1,0,0.0
MRVL,Marvell Technology Inc,Technology,Semiconductors,58.85B,1.10%,-6.54%,May 30/a,"6,676,283",67.99,61.75,2024-06-07,93.85,85.76,0.941,7,6,6.0,1,1,0,1,71.6929992,70.66718026199149,70.19580450590702,69.85546402,62.402659505,-3.79,8.95,11581712.0,1,0,0,0.0
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,58.53B,0.24%,19.31%,Apr 26/b,"1,669,285",138.07,62.77,2024-06-07,174.08,174.08,0.803,7,5,5.0,0,1,0,1,139.3879989,140.96082021132202,145.04778944678253,150.207547,132.740171905,-2.05,4.02,2262350.0,1,0,0,0.0
MRNA,Moderna Inc,Healthcare,Biotechnology,57.87B,12.12%,-37.68%,May 02/b,"2,519,117",151.01,90.88,2024-06-07,497.49,170.47,1.369,7,7,7.0,1,1,1,1,151.547,145.88998328780758,131.91939425106716,123.4633993,102.103824815,3.51,47.9,4004654.0,1,1,1,0.0
WDAY,Workday Inc,Technology,Software - Application,57.12B,21.44%,21.09%,May 23/a,"2,404,693",215.56,19.31,2024-06-07,311.28,311.28,0.736,7,2,2.0,0,0,0,0,213.1740006,226.04829095556923,241.99242125677145,248.64419952,254.81250007,-4.64,-15.4,2600108.0,1,0,0,0.0
CARR,Carrier Global Corp,Industrials,Building Products & Equipment,56.50B,6.65%,12.64%,Apr 25/b,"2,276,212",62.71,71.89,2024-06-07,66.5,66.5,1.348,7,7,7.0,1,1,1,1,63.1539998,63.21464752592915,61.79557061003325,60.58612296,55.90008379,-0.8,12.18,4155112.0,1,1,1,0.0
PCAR,Paccar Inc.,Industrials,Farm & Heavy Construction Machinery,56.43B,1.80%,32.92%,Apr 30/b,"2,145,444",107.67,71.76,2024-06-07,125.5,125.5,0.945,7,6,6.0,1,1,0,1,107.4079993,107.66433896414134,109.18174768339206,111.42198772,98.162994355,0.01,9.68,2619284.0,1,0,0,0.0
MMM,3M Co.,Industrials,Conglomerates,55.81B,0.09%,-69.86%,Apr 30/b,"5,613,438",100.86,80.55,2024-06-07,217.2,106.04,1.961,7,7,7.0,1,1,1,1,99.0759995,99.1903831351117,96.26080768033567,95.62525876,83.6365359,1.68,20.59,5196175.52,1,1,1,0.0
AJG,Arthur J. Gallagher & Co.,Financial,Insurance Brokers,55.40B,1.15%,10.34%,Apr 25/a,"694,217",253.53,57.23,2024-06-07,259.35,259.35,0.966,7,6,6.0,1,1,1,0,250.9248703,250.88692298587583,247.37318932090795,244.21942056,237.819865895,1.05,6.61,779164.0,1,0,0,0.0
MNST,Monster Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,54.89B,27.29%,20.98%,May 02/a,"16,684,629",52.69,26.96,2024-06-07,61.23,61.23,0.877,7,2,2.0,0,0,0,0,52.0860002,52.69895582170808,53.80922654818772,54.07720024,55.1586,-0.02,-4.48,9181878.0,1,0,0,0.0
COF,Capital One Financial Corp.,Financial,Credit Services,53.39B,1.34%,9.11%,Apr 25/a,"2,821,861",139.80,73.93,2024-06-07,177.95,149.94,1.115,7,6,6.0,1,1,0,1,136.6949967,138.18082648193814,139.37256722929777,141.11677708000002,122.574217645,1.17,14.05,2221738.0,1,1,0,0.0
EW,Edwards Lifesciences Corp,Healthcare,Medical Devices,53.11B,1.60%,21.59%,Apr 25/a,"2,426,650",88.14,58.5,2024-06-07,131.73,96.12,0.635,7,6,6.0,1,1,0,1,87.4990005,87.7365823919233,87.85501120236889,88.50019941999999,79.137149885,0.46,11.38,2705928.0,1,0,0,0.0
OXY,Occidental Petroleum Corp.,Energy,Oil & Gas E&P,52.74B,0.30%,13.64%,May 07/a,"6,873,460",59.48,37.54,2024-06-07,112.95,71.19,0.969,7,3,3.0,0,1,0,0,60.88499989999999,61.581435291619634,62.99750671747507,64.8871999,61.786117995,-3.41,-3.73,7030776.0,1,0,0,0.0
ET,Energy Transfer LP,Energy,Oil & Gas Midstream,52.17B,14.53%,11.75%,May 08/a,"8,532,806",15.48,70.93,2024-06-07,35.44,16.4,1.239,7,5,5.0,1,1,0,0,15.463,15.546789029757434,15.474406558442604,15.54058408,13.92755549,-0.43,11.15,11485774.0,1,1,0,0.0
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,52.16B,0.23%,15.70%,Apr 23/b,"10,801,018",45.72,82.97,2024-06-07,67.21,46.17,1.022,7,7,7.0,1,1,1,1,44.5136364,44.7841067195073,44.143826183766606,44.44297358,36.75567516,2.09,24.39,13103974.0,1,1,1,0.0
PLTR,Palantir Technologies Inc,Technology,Software - Infrastructure,51.91B,14.46%,9.19%,May 06/a,"35,283,708",23.31,81.0,2024-06-07,45.0,27.5,0.885,7,7,7.0,1,1,1,1,21.988999900000003,22.070701176320256,22.04004498792594,22.00799978,19.535699935,5.62,19.32,43250734.0,0,0,1,0.0
CPRT,"Copart, Inc.",Industrials,Specialty Business Services,51.73B,9.14%,21.75%,May 16/a,"3,370,091",53.76,61.31,2024-06-07,58.58,58.58,0.861,7,5,5.0,1,1,0,0,53.1350002,53.66780445380176,54.1115720114841,54.778800200000006,49.92990014,0.17,7.67,4012370.0,0,0,0,0.0
NSC,Norfolk Southern Corp.,Industrials,Railroads,50.62B,0.05%,11.17%,Apr 24/b,"781,342",224.07,39.51,2024-06-07,299.2,263.66,0.971,7,4,4.0,0,1,0,0,223.1729997,225.7474012593956,231.73562584373863,235.2320504,224.3714394,-0.74,-0.13,1292288.0,1,0,0,0.0
HLT,Hilton Worldwide Holdings Inc,Consumer Cyclical,Lodging,50.56B,2.08%,-,Apr 24/b,"1,263,532",202.18,72.91,2024-06-07,215.79,215.79,0.852,7,6,6.0,1,1,0,1,200.1380005,201.3284822721207,201.924735434024,203.23342956,181.25698274,0.42,11.54,1622018.0,1,0,0,0.0
VLO,Valero Energy Corp.,Energy,Oil & Gas Refining & Marketing,50.50B,0.52%,27.41%,Apr 25/b,"1,967,892",154.43,72.2,2024-06-07,184.79,184.79,0.949,7,6,6.0,1,1,0,1,155.99695730000002,156.9092818347006,158.46331318703386,163.16734428,140.98457684,-1.58,9.54,2705372.0,1,0,0,0.0
AFL,Aflac Inc.,Financial,Insurance - Life,50.45B,9.87%,24.70%,May 01/a,"1,495,312",88.79,69.59,2024-06-07,89.91,89.91,1.091,7,7,7.0,1,1,1,1,88.2450011,87.6017105048955,85.80109978605437,84.82860546,80.618244685,1.36,10.14,2155892.0,1,1,1,0.0
AIG,American International Group Inc,Financial,Insurance - Diversified,50.45B,0.29%,11.14%,May 01/a,"3,073,138",76.02,72.27,2024-06-07,2075.0,80.83,0.884,7,6,6.0,1,1,0,1,77.2540004,77.42440479037418,76.993447374046,76.99719992,68.43450558,-1.81,11.08,3924408.0,0,0,0,0.0
MCHP,"Microchip Technology, Inc.",Technology,Semiconductors,49.85B,2.09%,28.96%,May 06/a,"4,290,675",92.85,60.73,2024-06-07,100.57,100.57,1.264,7,7,7.0,1,1,1,1,95.6300011,94.6823914600862,92.57235673606615,91.17024704,84.252723705,-1.94,10.2,5696090.0,0,1,1,0.0
MET,Metlife Inc,Financial,Insurance - Life,49.81B,16.15%,7.79%,May 01/a,"2,366,363",70.05,60.86,2024-06-07,77.36,74.68,1.011,7,6,6.0,1,1,0,1,70.9590012,71.27197055318462,71.48560869490993,71.79040036,66.732268685,-1.71,4.97,2882350.0,1,1,0,0.0
WMB,Williams Cos Inc,Energy,Oil & Gas Midstream,49.60B,0.38%,24.60%,May 06/a,"5,719,755",40.70,76.67,2024-06-07,61.38,41.89,1.498,7,7,7.0,1,1,1,1,40.4825806,40.32742757912054,39.333191600361616,39.1241672,35.31814585,0.92,15.24,6264216.0,1,1,1,0.0
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,49.47B,0.85%,84.82%,May 06/a,"1,776,327",151.79,77.3,2024-06-07,229.1,157.82,1.201,7,7,7.0,1,1,1,1,148.7400664,148.05189531848183,146.09158384433496,145.04001312,130.5028132,2.52,16.31,1328774.0,0,1,1,0.0
TRV,Travelers Companies Inc.,Financial,Insurance - Property & Casualty,48.76B,0.43%,12.96%,Apr 17/b,"1,200,825",212.95,66.72,2024-06-07,232.75,232.75,0.97,7,6,6.0,1,1,0,1,211.3010009,212.73107127727303,214.83360583017728,217.10560052,194.00749655,0.1,9.76,1237140.0,1,0,0,0.0
F,Ford Motor Co.,Consumer Cyclical,Auto Manufacturers,48.51B,2.03%,9.20%,Apr 24/a,"31,818,723",12.15,47.54,2024-06-07,37.3,15.42,1.076,7,4,4.0,1,1,0,0,11.981,12.085954690666286,12.192729948398494,12.392320559999998,11.560237715,0.53,5.1,47869880.0,1,1,0,0.0
TFC,Truist Financial Corporation,Financial,Banks - Regional,48.40B,0.32%,-2.43%,Apr 22/b,"4,692,162",36.17,59.52,2024-06-07,68.95,40.51,0.887,7,6,6.0,1,1,0,1,37.146,37.53798865210359,37.64988423744075,37.8011765,33.51567919,-3.64,7.92,7422526.0,1,0,0,0.0
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,48.38B,2.03%,43.02%,May 23/a,"2,001,383",144.27,66.85,2024-06-07,151.12,151.12,0.815,7,6,6.0,1,0,1,1,141.3399993,139.05899264044356,137.44471720982875,136.00359924,131.65547974,3.75,9.59,2583086.0,1,0,0,0.0
